model,lead_hours,layer_hpa,component,control_control,control_optimal,optimal_control,optimal_optimal,field_at_control_center,position_in_optimal_field,position_in_control_field,field_at_optimal_center,field_symmetric,position_symmetric,total,interaction
pangu_6h,156,850–700,u,3.040918567630423,0.758806052544106,5.867158654276226,-0.4220724289935247,2.826240086645803,-6.289231083269751,-2.2821125150863173,-1.1808784815376308,0.822680802554086,-4.285671799178035,-3.462990996623948,-4.007118568183434
pangu_6h,156,850–700,v,0.41346229363156906,-1.4906354401233028,-3.7366632105889184,0.7359286526227666,-4.150125504220488,4.472591863211685,-1.904097733754872,2.2265640927460693,-0.9617807057372092,1.2842470647284063,0.3224663589911976,6.376689596966556
pangu_6h,156,850–500,u,3.2775903872582175,2.0738885494642094,5.863736617271665,0.2476735533845949,2.5861462300134477,-5.61606306388707,-1.203701837794008,-1.8262149960796146,0.37996561696691655,-3.409882450840539,-3.0299168338736227,-4.412361226093062
pangu_6h,156,850–500,v,0.5156749713676828,-1.154671403244523,-3.818173229042107,2.1408318326912434,-4.33384820040979,5.95900506173335,-1.670346374612206,3.2955032359357666,-0.5191724822370116,2.144329343560572,1.6251568613235605,7.629351436345556
pangu_6h,162,850–700,u,2.828835560108062,-0.3168658080576937,5.644283570540023,-1.1590547957485156,2.815448010431961,-6.803338366288538,-3.1457013681657555,-0.8421889876908218,0.9866295113705696,-4.974519867227147,-3.9878903558565773,-3.6576369981227828
pangu_6h,162,850–700,v,0.8182078562183197,-0.28737596556768225,-3.035249361716658,1.4835851326893599,-3.8534572179349773,4.5188344944060175,-1.105583821786002,1.770961098257042,-1.0412480598389675,1.7066253363100077,0.6653772764710402,5.62441831619202
pangu_6h,162,850–500,u,3.063247994377027,1.3202435959098033,5.5964600542182,-0.3769809745621805,2.533212059841173,-5.973441028780381,-1.7430043984672237,-1.6972245704719837,0.4179937446845947,-3.8582227136238023,-3.4402289689392074,-4.230436630313157
pangu_6h,162,850–500,v,1.1218219267325622,0.21202419421464053,-2.8424740414000316,2.80239068785888,-3.9642959681325936,5.644864729258911,-0.9097977325179216,2.5903664936442397,-0.686964737244177,2.367533498370495,1.6805687611263178,6.554662461776833
pangu_6h,168,850–700,u,2.5928081590777987,-1.0993794868104954,4.904393587559328,-1.4998495421958897,2.3115854284815294,-6.404243129755217,-3.692187645888294,-0.4004700553853944,0.9555576865480675,-5.048215387821756,-4.092657701273689,-2.7120554838669237
pangu_6h,168,850–700,v,0.9306554357847825,-1.218925836452422,-2.598066450685816,0.8238716686201634,-3.5287218864705983,3.4219381193059792,-2.1495812722372047,2.0427975050725853,-0.7429621906990065,0.6361784235343872,-0.10678376716461913,5.571519391543184
pangu_6h,168,850–500,u,2.883288874084661,0.7267197054015822,5.096870923683818,-0.8114785839764194,2.2135820495991574,-5.908349507660238,-2.156569168683079,-1.5381982893780015,0.33769188011057794,-4.032459338171658,-3.6947674580610803,-3.7517803389771593
pangu_6h,168,850–500,v,1.1742342132502745,-0.6468426290326468,-2.2550281987812832,2.1972947643914904,-3.429262412031558,4.452322963172774,-1.8210768422829213,2.844137393424137,-0.2925625093037103,1.3156230604449264,1.0230605511412159,6.273399805455695
